,name,post at,tweets,tweets_clean,topic_0,topic_1,topic_2,topic_3,topic_4
221,RudiHar20445372,2022-02-28,"Kendaraan Swakemudi Akan Diterapkan di Ibu Kota Negara Baru, Begini Rancangan Sektor Transportasi https://t.co/k9eAUzNfAq",kendaraan swakemudi diterapkan ibu kota negara baru begini rancangan sektor transportasi,0.86541748046875,0.047094911336898804,0.03513862192630768,0.028461290523409843,0.023887725546956062
222,Kokoda73174999,2022-02-28,"@OposisiCerdas Alasannya, beban bangsa banyak karena covid, kurang dana untuk memutar roda perekonomian.
 Trus mau percayakan lanjut pada orang yg ngotot buat Ibu Kota Negara baru padahal katanya duit nggak ada buat pemilu?
Cacat fikir ini.",alasannya beban bangsa banyak covid kurang dana memutar roda perekonomian trus mau percayakan lanjut orang ngotot buat ibu kota negara baru padahal katanya duit buat pemilu cacat fikir,0.54291170835495,0.40241381525993347,0.021962737664580345,0.017784154042601585,0.014927568845450878
223,Eksia5,2022-02-28,"Ibu Kota Negara baru akan jadi superhub ekonomi, 6 klaster usaha ini penopangnya.
Masyarakat Taat Prokes https://t.co/PKsHs15fES",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5433228015899658,0.40199393033981323,0.02196168527007103,0.017783289775252342,0.014938321895897388
224,Eksia5,2022-02-28,"Pemindahan Ibu Kota Negara sejarah baru Indonesia.
Masyarakat Taat Prokes https://t.co/rurDHhyrJ6",pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5110364556312561,0.02956295758485794,0.02196165733039379,0.0177830308675766,0.4196558892726898
225,RirinArini22,2022-02-28,Masyarakat Taat Prokes Pemindahan Ibu Kota Negara Sejarah Baru Indonesia https://t.co/k9ZVQ0Q2B8,masyarakat taat prokes pemindahan ibu kota negara sejarah baru indonesia,0.5111463665962219,0.02956378646194935,0.02196165733039379,0.01778302900493145,0.41954514384269714
226,AstridTri4,2022-02-28,Masyarakat Taat Prokes Pemindahan Ibu Kota Negara Sejarah Baru Indonesia https://t.co/IC99eHuX0V,masyarakat taat prokes pemindahan ibu kota negara sejarah baru indonesia,0.5111359357833862,0.029563315212726593,0.02196165733039379,0.01778302900493145,0.4195560812950134
227,RioAbidin2,2022-02-28,Masyarakat Taat Prokes Pemindahan Ibu Kota Negara Sejarah Baru Indonesia https://t.co/tXTQGL4RB7,masyarakat taat prokes pemindahan ibu kota negara sejarah baru indonesia,0.5109399557113647,0.029580507427453995,0.02196165733039379,0.017783034592866898,0.4197348356246948
228,SyahputraRomad1,2022-02-28,"@CandraI84 @DodyPratm4 Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya
Masyarakat Taat Prokes https://t.co/hq0R7F48M6",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5433094501495361,0.4020072817802429,0.02196168527007103,0.017783289775252342,0.014938320964574814
229,RadenSalatiga,2022-02-28,"Pemindahan Ibu Kota Negara merupakan  sejarah baru Indonesia.

Masyarakat Taat Prokes https://t.co/yTEP0C8UOW",pemindahan ibu kota negara merupakan sejarah baru indonesia masyarakat taat prokes,0.4235357940196991,0.23200303316116333,0.019521668553352356,0.015806986019015312,0.30913257598876953
230,panjiakbarul,2022-02-28,"@KompasTV Setelah dibaca artikelnya saya pun prihatin ada banyak ujian dan cobaan untuk negara kita, hingga banyak penyesuaian apbd, but why maksa bikin ibu kota baru?",dibaca artikelnya prihatin banyak ujian cobaan negara hingga banyak penyesuaian apbd but why maksa bikin ibu kota baru,0.865416407585144,0.04709586501121521,0.03513862192630768,0.028461290523409843,0.023887762799859047
231,onhukoni,2022-02-28,Ibu Kota negara baru akan jadi superhub ekonomi. Masyarakat Taat Prokes https://t.co/yNByTXTfaa,ibu kota negara baru jadi superhub ekonomi masyarakat taat prokes,0.5432485342025757,0.40206819772720337,0.02196168527007103,0.01778329163789749,0.014938317239284515
232,DoankKubi,2022-02-28,"Pemindahan Ibu Kota Negara sejarah baru Indonesia.

Masyarakat Taat Prokes https://t.co/L0EV8yvYPR",pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5111139416694641,0.02957097813487053,0.02196165733039379,0.0177830308675766,0.41957035660743713
233,GajahIndo4,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha ini Penopangnya
Masyarakat Taat Prokes https://t.co/g2hL1psU7v",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5433559417724609,0.4019607901573181,0.02196168527007103,0.017783287912607193,0.014938323758542538
234,IndahSe69326733,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha ini Penopangnya
Masyarakat Taat Prokes https://t.co/rBTNmf38cc",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5433239936828613,0.4019927382469177,0.02196168527007103,0.017783289775252342,0.014938321895897388
235,Emayant63176260,2022-02-28,Pemindahan Ibu Kota Negara sejarah baru Indonesia. Masyarakat Taat Prokes https://t.co/6Vu6eDcnjd,pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5110006332397461,0.029566293582320213,0.02196165733039379,0.01778303273022175,0.4196883738040924
236,Emayant63176260,2022-02-28,Ibu Kota negara baru akan jadi Superhub ekonomi Indonesia. Masyarakat Taat Prokes https://t.co/8pMIkhuQep,ibu kota negara baru jadi superhub ekonomi indonesia masyarakat taat prokes,0.6219184994697571,0.32947713136672974,0.019521504640579224,0.015804754570126534,0.013278148137032986
237,Sherlyhits_,2022-02-28,"pemindahan ibu kota negara sejarah baru indonesia

Masyarakat Taat Prokes https://t.co/Y81nyUqsnd",pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5104977488517761,0.02956252731382847,0.02196165733039379,0.017783042043447495,0.4201950430870056
238,ghaitsa_kenang,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha ini Penopangnya
Masyarakat Taat Prokes https://t.co/CZdz8TJlbY",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432582497596741,0.402058482170105,0.02196168527007103,0.01778329163789749,0.01493831817060709
239,Naurakasih_,2022-02-28,"ibu kota negara baru akan jadi superhub ekonomi, 6 klaster usaha ini penopangnya

Masyarakat Taat Prokes https://t.co/tNEOM6zE76",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432539582252502,0.4020627737045288,0.02196168527007103,0.01778329163789749,0.01493831817060709
240,RevanCovida,2022-02-28,"Ibu kota Negara Baru akan jadi Superhub ekonomi, 6 klaster usaha ini penopangnya.

Masyarakat Taat Prokes https://t.co/52et6IcGSa",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432901382446289,0.40202656388282776,0.02196168340742588,0.017783287912607193,0.014938319101929665
241,Jefritokk,2022-02-28,"Pemindahan ibu kota negara sejarah baru Indonesia

Masyarakat Taat Prokes https://t.co/rpHphh18Ar",pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5109979510307312,0.02956567332148552,0.02196165733039379,0.0177830308675766,0.41969168186187744
242,Jefritokk,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi, 6 cluster usaha ini adalah penopangnya

Masyarakat Taat Prokes https://t.co/Jzg02xqBlM",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5432581305503845,0.40205857157707214,0.02196168340742588,0.017783289775252342,0.014938317239284515
243,DinaCitra17,2022-02-28,"Pemindahan Ibu Kota Negara sejarah baru Indonesia, - Masyarakat Taat Prokes https://t.co/2hh1hlP9IT",pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5110360980033875,0.029563141986727715,0.02196165733039379,0.0177830308675766,0.41965606808662415
244,Indrian45484587,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi 6 Cluster usaha ini penopangnya
Masyarakat Taat Prokes https://t.co/Wy9URrKfdQ",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5432682037353516,0.4020485281944275,0.02196168527007103,0.017783289775252342,0.014938319101929665
245,Indones48216902,2022-02-28,Pemindahan Ibu Kota Negara sejarah baru Indonesia. Masyarakat Taat Prokes https://t.co/mJ5d80mLn6,pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5111237168312073,0.0295634176582098,0.02196165733039379,0.0177830271422863,0.41956818103790283
246,DinaCitra17,2022-02-28,Pemindahan Ibu Kota Negara sejarah baru Indonesia - Masyarakat Taat Prokes https://t.co/1zmESXwviY,pemindahan ibu kota negara sejarah baru indonesia masyarakat taat prokes,0.5105675458908081,0.029585355892777443,0.02196165733039379,0.017783042043447495,0.42010238766670227
247,Indones48216902,2022-02-28,Ibu Kota negara baru akan jadi Superhub ekonomi Indonesia. Masyarakat Taat Prokes https://t.co/ghUy9OEMY4,ibu kota negara baru jadi superhub ekonomi indonesia masyarakat taat prokes,0.6218846440315247,0.32951095700263977,0.019521502777934074,0.015804754570126534,0.013278143480420113
248,TobangN,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi 6 Cluster usaha ini penopangnya
Masyarakat Taat Prokes https://t.co/DyT3GVpG36",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5432816743850708,0.40203505754470825,0.02196168527007103,0.017783289775252342,0.014938319101929665
249,PutraBo11381889,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi 6 Cluster usaha ini penopangnya
Masyarakat Taat Prokes https://t.co/gsFvOo3QAy",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5432468056678772,0.40206989645957947,0.02196168713271618,0.01778329163789749,0.01493831817060709
250,panggava,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi 6 Cluster usaha ini penopangnya
Masyarakat Taat Prokes https://t.co/i6KAdB8NLY",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5433447957038879,0.4019719064235687,0.02196168713271618,0.017783287912607193,0.014938323758542538
251,Windiyanty1,2022-02-28,"Ibu kota negara baru akan jadi super hub ekonomi 6 Cluster usaha ini penopangnya
Masyarakat Taat Prokes https://t.co/bQbGyLZjoj",ibu kota negara baru jadi super hub ekonomi cluster usaha penopangnya masyarakat taat prokes,0.5432364344596863,0.4020802676677704,0.02196168713271618,0.01778329163789749,0.01493831817060709
252,AriesHetty,2022-02-28,@geloraco Negara tdk ada uang kenapa utk ibu kota negara baru ada uang,negara tdk uang utk ibu kota negara baru uang,0.9161300659179688,0.029199371114373207,0.021961841732263565,0.017782488837838173,0.014926224946975708
253,update_santri,2022-02-28,"Masyarakat Taat Prokes
Ibu Kota Negara Baru https://t.co/tlCogpbAA7",masyarakat taat prokes ibu kota negara baru,0.5639228820800781,0.04015882685780525,0.02928219735622406,0.02371848374605179,0.3429175913333893
254,SMustaj,2022-02-28,Ibu Kota Negara Baru akan jadi superhub ekonomi~ - Masyarakat Taat Prokes https://t.co/aPUpb4ju7k,ibu kota negara baru jadi superhub ekonomi masyarakat taat prokes,0.5432311296463013,0.4020856022834778,0.02196168527007103,0.01778329163789749,0.01493831630796194
255,SMustaj,2022-02-28,"Ibu Kota Negara Baru akan jadi superhub ekonomi, - Masyarakat Taat Prokes https://t.co/nwEiheIV2q",ibu kota negara baru jadi superhub ekonomi masyarakat taat prokes,0.5432571172714233,0.4020596146583557,0.02196168527007103,0.01778329163789749,0.01493831817060709
256,SMustaj,2022-02-28,"Ibu Kota Negara Baru akan jadi superhub ekonomi, - Masyarakat Taat Prokes https://t.co/3IzadyN3sp",ibu kota negara baru jadi superhub ekonomi masyarakat taat prokes,0.5432314872741699,0.40208521485328674,0.02196168340742588,0.017783289775252342,0.014938315376639366
257,SMustaj,2022-02-28,Ibu Kota Negara Baru akan jadi superhub ekonomi - Masyarakat Taat Prokes https://t.co/vfRCAql6aw,ibu kota negara baru jadi superhub ekonomi masyarakat taat prokes,0.5433404445648193,0.40197625756263733,0.02196168713271618,0.017783287912607193,0.014938323758542538
258,IbuPertiwii,2022-02-28,"Ini adalah alasan ibu kota negara baru
Masyarakat Taat Prokes https://t.co/R4mXMleI5D",alasan ibu kota negara baru masyarakat taat prokes,0.3794670104980469,0.5580295920372009,0.02509922720491886,0.02033083140850067,0.017073391005396843
259,mantegil1,2022-02-28,"Ibu kota negara baru
Masyarakat Taat Prokes https://t.co/8zmKWlQtwJ",ibu kota negara baru masyarakat taat prokes,0.5641431212425232,0.040154535323381424,0.02928219921886921,0.02371847815811634,0.3427017331123352
260,DandiHandoko,2022-02-28,Mari kita dukung pemindahan Ibu Kota Negara yang baru demi pemerataan pembangunan di seluruh Indonesia. Masyarakat Taat Prokes https://t.co/cJSNLFHU9T,dukung pemindahan ibu kota negara baru pemerataan pembangunan seluruh indonesia masyarakat taat prokes,0.501159131526947,0.023476526141166687,0.01756933704018593,0.014223596081137657,0.44357138872146606
261,DandiHandoko,2022-02-28,Mari kita dukung pemindahan Ibu Kota Negara yang baru demi pemerataan pembangunan di seluruh Indonesia. Masyarakat Taat Prokes https://t.co/hT1sjVt5Ed,dukung pemindahan ibu kota negara baru pemerataan pembangunan seluruh indonesia masyarakat taat prokes,0.5008794069290161,0.023485086858272552,0.01756933704018593,0.01422360260039568,0.4438425600528717
262,DandiHandoko,2022-02-28,Mari kita dukung pemindahan Ibu Kota Negara yang baru demi pemerataan pembangunan di seluruh Indonesia. Masyarakat Taat Prokes https://t.co/orGVStoI1g,dukung pemindahan ibu kota negara baru pemerataan pembangunan seluruh indonesia masyarakat taat prokes,0.5010722875595093,0.023475218564271927,0.01756933704018593,0.014223597943782806,0.4436595141887665
263,DandiHandoko,2022-02-28,Mari kita dukung pemindahan Ibu Kota Negara yang baru demi pemerataan pembangunan di seluruh Indonesia. Masyarakat Taat Prokes https://t.co/PtH0sYKiHL,dukung pemindahan ibu kota negara baru pemerataan pembangunan seluruh indonesia masyarakat taat prokes,0.5011574029922485,0.023476295173168182,0.01756933704018593,0.014223596081137657,0.44357335567474365
264,HarianKicau,2022-02-28,"Ibu Kota Negara baru akan jadi superhub ekonomi, 6 klaster usaha ini penopangnya. Masyarakat Taat Prokes https://t.co/DyUbkoyVlD",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432851910591125,0.4020315408706665,0.02196168527007103,0.017783289775252342,0.01493832003325224
265,SaniaNurRahma1,2022-02-28,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Masyarakat Taat Prokes https://t.co/7DL8YwH3qM,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia masyarakat taat prokes,0.6027626991271973,0.36078447103500366,0.014641173183918,0.011852028779685497,0.0
266,SaniaNurRahma1,2022-02-28,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Masyarakat Taat Prokes https://t.co/3WuDFJM2jn,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia masyarakat taat prokes,0.6027767062187195,0.36077043414115906,0.014641173183918,0.011852028779685497,0.0
267,SaniaNurRahma1,2022-02-28,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Masyarakat Taat Prokes https://t.co/uOjl4KhCHE,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia masyarakat taat prokes,0.6027749180793762,0.3607722222805023,0.014641172252595425,0.011852027848362923,0.0
268,SaniaNurRahma1,2022-02-28,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Masyarakat Taat Prokes https://t.co/HwvZ9aZLVI,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia masyarakat taat prokes,0.6027480959892273,0.36079907417297363,0.014641173183918,0.011852028779685497,0.0
269,putribudianto,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya

Masyarakat Taat Prokes https://t.co/f0T2SFN9mM",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432496666908264,0.40206706523895264,0.02196168527007103,0.01778329163789749,0.014938317239284515
270,aiiptu,2022-02-28,"Ibu Kota Negara baru dirancang dapat menciptakan inklusivitas, mengadopsi prinsip kota pintar dan pendekatan ramah lingkungan, serta membuka peluang inovasi dan investasi dari sektor swasta. 

@Suharso_M  @Jiwamudaindo",ibu kota negara baru dirancang menciptakan inklusivitas mengadopsi prinsip kota pintar pendekatan ramah lingkungan membuka peluang inovasi investasi sektor swasta,0.46993744373321533,0.475381463766098,0.021961867809295654,0.01778966188430786,0.014929581433534622
271,arif_rintang,2022-02-28,"Ibu Kota Negara baru dirancang dapat menciptakan inklusivitas, mengadopsi prinsip kota pintar dan pendekatan ramah lingkungan, serta membuka peluang inovasi dan investasi dari sektor swasta. 

@Suharso_M @Jiwamudaindo https://t.co/OV5gDhRJdS",ibu kota negara baru dirancang menciptakan inklusivitas mengadopsi prinsip kota pintar pendekatan ramah lingkungan membuka peluang inovasi investasi sektor swasta,0.4700759947299957,0.47524288296699524,0.021961867809295654,0.017789658159017563,0.014929578639566898
272,KarinaSyafira69,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya

Masyarakat Taat Prokes https://t.co/RhLaSrkRu2",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432723760604858,0.4020443260669708,0.02196168713271618,0.017783289775252342,0.01493832003325224
273,IndahPe40836519,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya

Masyarakat Taat Prokes https://t.co/2nZuIhrhMz",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5433569550514221,0.40195977687835693,0.02196168527007103,0.017783287912607193,0.014938323758542538
274,DianHernawati5,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya

Masyarakat Taat Prokes https://t.co/CSVXRwqw4x",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432788729667664,0.4020378589630127,0.02196168527007103,0.017783289775252342,0.014938319101929665
275,WellOne11,2022-02-28,"Ibu Kota Negara Baru Akan Jadi Superhub Ekonomi, 6 Klaster Usaha Ini Penopangnya

Masyarakat Taat Prokes https://t.co/bajGOQAJ61",ibu kota negara baru jadi superhub ekonomi klaster usaha penopangnya masyarakat taat prokes,0.5432772040367126,0.4020395278930664,0.02196168527007103,0.017783289775252342,0.014938319101929665
276,roseuune,2022-02-28,"Ibu Kota Negara baru dirancang dapat menciptakan inklusivitas, mengadopsi prinsip kota pintar dan pendekatan ramah lingkungan, serta membuka peluang inovasi dan investasi dari sektor swasta. 

Untuk mewujudkan visi tersebut, disusun delapan prinsip: 

@Suharso_M @Jiwamudaindo",ibu kota negara baru dirancang menciptakan inklusivitas mengadopsi prinsip kota pintar pendekatan ramah lingkungan membuka peluang inovasi investasi sektor swasta mewujudkan visi tersebut disusun delapan prinsip,0.3140396773815155,0.6373541355133057,0.019521737471222878,0.015813522040843964,0.013270866125822067
277,akuyanggendut,2022-02-28,"Ibu Kota Negara baru dirancang untuk dapat menciptakan inklusivitas, mengadopsi prinsip kota pintar dan pendekatan ramah lingkungan, serta membuka peluang inovasi dan investasi dari sektor swasta. 

@Suharso_M @Jiwamudaindo",ibu kota negara baru dirancang menciptakan inklusivitas mengadopsi prinsip kota pintar pendekatan ramah lingkungan membuka peluang inovasi investasi sektor swasta,0.4699752926826477,0.47534358501434326,0.021961865946650505,0.017789660021662712,0.014929579570889473
278,aktualofficial,2022-02-28,"Lompatan Transformasi, Kenal Lebih Dekat Dengan Ibu Kota Negara Baru https://t.co/ShbiEvZ2AZ",lompatan transformasi kenal lebih dekat ibu kota negara baru,0.37787267565727234,0.5596339702606201,0.025099359452724457,0.020330997183918953,0.01706300862133503
279,pelitabangsa45,2022-02-28,"Ibu Kota Negara baru dirancang dpt menciptakan inklusivitas, mengadopsi prinsip kota pintar dan pendekatan ramah lingkungan, serta membuka peluang inovasi &amp; investasi dari sektor swasta. 

@Suharso_M 
@Jiwamudaindo",ibu kota negara baru dirancang dpt menciptakan inklusivitas mengadopsi prinsip kota pintar pendekatan ramah lingkungan membuka peluang inovasi amp investasi sektor swasta,0.46996644139289856,0.4753524363040924,0.021961867809295654,0.01778966188430786,0.014929580502212048
